date,valeur
2020-03-18,0.152431791221827
2020-03-19,0.221826809015421
2020-03-20,0.256425464610518
2020-03-21,0.301502570185844
2020-03-22,0.345195729537367
2020-03-23,0.411229735073152
2020-03-24,0.494859628311586
2020-03-25,0.580268880980625
2020-03-26,0.662514827995255
2020-03-27,0.74298141557928
2020-03-28,0.837485172004745
2020-03-29,0.907868722815342
2020-03-30,0.999604586793199
2020-03-31,1.08659549228944
2020-04-01,1.17437722419929
2020-04-02,1.24654013444049
2020-04-03,1.29616449189403
2020-04-04,1.32918149466192
2020-04-05,1.3560695927244
2020-04-06,1.37366548042705
2020-04-07,1.38473705021748
2020-04-08,1.38770264926849
2020-04-09,1.37149070778964
2020-04-10,1.35923289837881
2020-04-11,1.33491498616054
2020-04-12,1.32740213523132
2020-04-13,1.3226571767497
2020-04-14,1.30466587584025
2020-04-15,1.2516805061289
2020-04-16,1.213720838276
2020-04-17,1.17081850533808
2020-04-18,1.13345195729537
2020-04-19,1.11585606959272
2020-04-20,1.10399367338869
2020-04-21,1.05456702253855
2020-04-22,1.01364175563464
2020-04-23,0.98200869909055
2020-04-24,0.946026097271649
2020-04-25,0.917556346381969
2020-04-26,0.909054962435745
2020-04-27,0.894820086990906
2020-04-28,0.851522340846184
2020-04-29,0.816132858837485
2020-04-30,0.780347963621985
2020-05-01,0.755041518386714
2020-05-02,0.745353894820087
2020-05-03,0.743772241992883
2020-05-04,0.719454329774615
2020-05-05,0.667259786476868
2020-05-06,0.611901937524713
2020-05-07,0.575523922499012
2020-05-08,0.557532621589561
2020-05-09,0.54646105179913
2020-05-10,0.53934361407671
2020-05-11,0.527085804665876
2020-05-12,0.493475682087782
2020-05-13,0.47153024911032
2020-05-14,0.446026097271649
2020-05-15,0.427441676551997
2020-05-16,0.413404507710558
2020-05-17,0.404705417160933
2020-05-18,0.387109529458284
2020-05-19,0.366548042704626
2020-05-20,0.346777382364571
2020-05-21,0.337682878608146
2020-05-22,0.328983788058521
2020-05-23,0.321866350336101
2020-05-24,0.319889284302096
2020-05-25,0.31079478054567
2020-05-26,0.300316330565441
2020-05-27,0.290035587188612
2020-05-28,0.275800711743772
2020-05-29,0.262554369315935
2020-05-30,0.255634638196916
2020-05-31,0.254448398576512
2020-06-01,0.251087386318703
2020-06-02,0.241399762752076
2020-06-03,0.233096085409253
2020-06-04,0.224001581652827
2020-06-05,0.21055753262159
2020-06-06,0.20363780150257
2020-06-07,0.202451561882167
2020-06-08,0.196718070383551
2020-06-09,0.183076314748913
2020-06-10,0.1787267694741
2020-06-11,0.172993277975484
2020-06-12,0.168248319493871
2020-06-13,0.166666666666667
2020-06-14,0.166271253459866
2020-06-15,0.161724001581653
2020-06-16,0.156583629893238
2020-06-17,0.147093712930012
2020-06-18,0.143139580862001
2020-06-19,0.138196915776987
2020-06-20,0.13582443653618
2020-06-21,0.13582443653618
2020-06-22,0.133056544088573
2020-06-23,0.129300118623962
2020-06-24,0.124555160142349
2020-06-25,0.123171213918545
2020-06-26,0.119810201660735
2020-06-27,0.117437722419929
2020-06-28,0.117437722419929
2020-06-29,0.116844602609727
2020-06-30,0.113483590351918
2020-07-01,0.109529458283907
2020-07-02,0.107750098853302
2020-07-03,0.105377619612495
2020-07-04,0.102214313958086
2020-07-05,0.103005140371688
2020-07-06,0.103005140371688
2020-07-07,0.101028074337683
2020-07-08,0.0994464215104784
2020-07-09,0.096085409252669
2020-07-10,0.0931198102016607
2020-07-11,0.0929221035982602
2020-07-12,0.0935152234084618
2020-07-13,0.0923289837880585
2020-07-14,0.0919335705812574
2020-07-15,0.090351917754053
2020-07-16,0.0901542111506524
2020-07-17,0.0893633847370502
2020-07-18,0.0889679715302491
2020-07-19,0.088572558323448
2020-07-20,0.0873863187030447
2020-07-21,0.085013839462238
2020-07-22,0.0830367734282325
2020-07-23,0.0812574139976275
2020-07-24,0.0761170423092131
2020-07-25,0.0727560300514037
2020-07-26,0.0725583234480032
2020-07-27,0.073942269671807
2020-07-28,0.0713720838275998
2020-07-29,0.0703835508105971
2020-07-30,0.0705812574139976
2020-07-31,0.0686041913799921
2020-08-01,0.0680110715697904
2020-08-02,0.068208778173191
2020-08-03,0.0711743772241993
2020-08-04,0.0719652036378015
2020-08-05,0.0711743772241993
2020-08-06,0.0723606168446026
2020-08-07,0.0709766706207987
2020-08-08,0.0723606168446026
2020-08-09,0.0727560300514037
2020-08-10,0.0735468564650059
2020-08-11,0.0725583234480032
2020-08-12,0.0701858442071965
2020-08-13,0.0693950177935943
2020-08-14,0.0680110715697904
2020-08-15,0.0697904310003954
2020-08-16,0.0697904310003954
2020-08-17,0.0713720838275998
2020-08-18,0.0705812574139976
2020-08-19,0.0715697904310004
2020-08-20,0.0727560300514037
2020-08-21,0.0725583234480032
2020-08-22,0.0727560300514037
2020-08-23,0.0733491498616054
2020-08-24,0.0765124555160142
2020-08-25,0.079280347963622
2020-08-26,0.0737445630684065
2020-08-27,0.0741399762752076
2020-08-28,0.0753262158956109
2020-08-29,0.0778964017398181
2020-08-30,0.0782918149466192
2020-08-31,0.0796757611704231
2020-09-01,0.0826413602214314
2020-09-02,0.0869909054962436
2020-09-03,0.0905496243574535
2020-09-04,0.0923289837880585
2020-09-05,0.0941083432186635
2020-09-06,0.0948991696322657
2020-09-07,0.104982206405694
2020-09-08,0.112297350731514
2020-09-09,0.117240015816528
2020-09-10,0.120205614867537
2020-09-11,0.124159746935548
2020-09-12,0.129497825227363
2020-09-13,0.130881771451166
2020-09-14,0.13938315539739
2020-09-15,0.148675365757216
